Time, Rc (Maximum a Posteriori)
71,0.469948472
71,0.469948472
72,0.365172887
72,0.365172887
73,0.27212783
74,0.195470813
74,0.195470813
75,0.395912716
75,0.395912716
76,0.549304147
77,0.779490326
77,0.779490326
77,0.779490326
77,0.779490326
77,0.779490326
78,0.680007053
79,0.621605331
79,0.621605331
81,0.247425041
82,0.127256246
82,0.127256246
82,0.127256246
83,0.064631417
83,0.064631417
83,0.064631417
83,0.064631417
84,0.184965203
84,0.184965203
85,0.287637013
85,0.287637013
85,0.287637013
85,0.287637013
86,0.257495667
86,0.257495667
86,0.257495667
87,0.185498873
87,0.185498873
87,0.185498873
88,0.108073059
88,0.108073059
90,0.108506417
90,0.108506417
90,0.108506417
90,0.108506417
90,0.108506417
91,0.178817562
91,0.178817562
92,0.262983557
92,0.262983557
92,0.262983557
92,0.262983557
93,0.274349621
93,0.274349621
94,0.176292123
94,0.176292123
94,0.176292123
95,0.153963865
95,0.153963865
95,0.153963865
95,0.153963865
95,0.153963865
95,0.153963865
95,0.153963865
95,0.153963865
96,0.347626399
96,0.347626399
96,0.347626399
96,0.347626399
96,0.347626399
96,0.347626399
97,0.244560945
97,0.244560945
97,0.244560945
98,0.159689159
98,0.159689159
98,0.159689159
98,0.159689159
99,0.461243802
99,0.461243802
99,0.461243802
99,0.461243802
100,0.95065208
100,0.95065208
100,0.95065208
102,0.979884986
103,0.942373931
104,0.821046418
104,0.821046418
104,0.821046418
104,0.821046418
104,0.821046418
105,0.674492774
105,0.674492774
106,0.436572235
106,0.436572235
106,0.436572235
107,0.242460999
107,0.242460999
108,0.283745728
108,0.283745728
109,0.211030381
109,0.211030381
109,0.211030381
109,0.211030381
109,0.211030381
109,0.211030381
109,0.211030381
110,0.154147357
110,0.154147357
110,0.154147357
110,0.154147357
111,0.129197228
111,0.129197228
111,0.129197228
111,0.129197228
111,0.129197228
111,0.129197228
111,0.129197228
112,0.081983733
112,0.081983733
112,0.081983733
112,0.081983733
112,0.081983733
112,0.081983733
113,0.115492764
113,0.115492764
113,0.115492764
113,0.115492764
113,0.115492764
114,0.264265873
114,0.264265873
114,0.264265873
114,0.264265873
114,0.264265873
114,0.264265873
114,0.264265873
115,0.300633934
115,0.300633934
115,0.300633934
116,0.296555701
116,0.296555701
117,0.320855293
117,0.320855293
117,0.320855293
118,0.204290517
118,0.204290517
119,0.12989552
119,0.12989552
119,0.12989552
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
120,0.108434896
121,0.262138806
121,0.262138806
121,0.262138806
121,0.262138806
121,0.262138806
121,0.262138806
121,0.262138806
122,0.229540889
122,0.229540889
122,0.229540889
122,0.229540889
122,0.229540889
122,0.229540889
122,0.229540889
122,0.229540889
122,0.229540889
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
123,0.209720092
124,0.189295239
124,0.189295239
124,0.189295239
124,0.189295239
124,0.189295239
124,0.189295239
124,0.189295239
125,0.308380938
125,0.308380938
125,0.308380938
126,0.252408893
126,0.252408893
127,0.180667678
127,0.180667678
127,0.180667678
127,0.180667678
127,0.180667678
127,0.180667678
127,0.180667678
127,0.180667678
127,0.180667678
127,0.180667678
128,0.166845556
128,0.166845556
128,0.166845556
128,0.166845556
129,0.085704089
129,0.085704089
129,0.085704089
129,0.085704089
129,0.085704089
129,0.085704089
130,0.191248495
130,0.191248495
130,0.191248495
131,0.257679428
131,0.257679428
131,0.257679428
131,0.257679428
131,0.257679428
131,0.257679428
131,0.257679428
131,0.257679428
132,0.35965189
133,0.337747856
133,0.337747856
133,0.337747856
133,0.337747856
133,0.337747856
133,0.337747856
133,0.337747856
133,0.337747856
133,0.337747856
133,0.337747856
134,0.491498811
134,0.491498811
134,0.491498811
134,0.491498811
135,0.522716525
135,0.522716525
135,0.522716525
135,0.522716525
135,0.522716525
136,0.481590424
136,0.481590424
136,0.481590424
136,0.481590424
136,0.481590424
136,0.481590424
136,0.481590424
137,0.322940964
137,0.322940964
138,0.178001251
138,0.178001251
138,0.178001251
138,0.178001251
138,0.178001251
138,0.178001251
139,0.150737415
139,0.150737415
139,0.150737415
139,0.150737415
139,0.150737415
139,0.150737415
139,0.150737415
139,0.150737415
139,0.150737415
139,0.150737415
140,0.102475218
140,0.102475218
140,0.102475218
140,0.102475218
140,0.102475218
141,0.317942484
141,0.317942484
142,0.293459622
142,0.293459622
142,0.293459622
142,0.293459622
142,0.293459622
142,0.293459622
143,0.354645951
143,0.354645951
143,0.354645951
143,0.354645951
143,0.354645951
143,0.354645951
143,0.354645951
143,0.354645951
144,0.495356508
144,0.495356508
144,0.495356508
144,0.495356508
144,0.495356508
144,0.495356508
144,0.495356508
145,0.326808033
145,0.326808033
145,0.326808033
145,0.326808033
145,0.326808033
145,0.326808033
146,0.293351931
146,0.293351931
146,0.293351931
146,0.293351931
146,0.293351931
146,0.293351931
146,0.293351931
146,0.293351931
146,0.293351931
147,0.351318616
147,0.351318616
147,0.351318616
147,0.351318616
147,0.351318616
147,0.351318616
147,0.351318616
147,0.351318616
147,0.351318616
148,0.417753366
148,0.417753366
148,0.417753366
148,0.417753366
149,0.275751213
149,0.275751213
149,0.275751213
149,0.275751213
150,0.131172333
150,0.131172333
150,0.131172333
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
151,0.269155736
152,0.446215488
152,0.446215488
152,0.446215488
152,0.446215488
152,0.446215488
152,0.446215488
152,0.446215488
152,0.446215488
152,0.446215488
152,0.446215488
153,0.850036503
153,0.850036503
153,0.850036503
153,0.850036503
153,0.850036503
154,0.960342154
154,0.960342154
154,0.960342154
154,0.960342154
154,0.960342154
154,0.960342154
154,0.960342154
155,1.183085767
155,1.183085767
155,1.183085767
156,0.892574012
157,0.783339634
157,0.783339634
157,0.783339634
158,0.610013146
158,0.610013146
158,0.610013146
158,0.610013146
159,0.386483584
159,0.386483584
159,0.386483584
159,0.386483584
160,0.161940657
160,0.161940657
160,0.161940657
160,0.161940657
160,0.161940657
160,0.161940657
160,0.161940657
160,0.161940657
161,0.098002226
161,0.098002226
161,0.098002226
161,0.098002226
161,0.098002226
161,0.098002226
161,0.098002226
161,0.098002226
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
162,0.207340129
163,0.261907206
163,0.261907206
163,0.261907206
163,0.261907206
164,0.239467463
164,0.239467463
164,0.239467463
164,0.239467463
164,0.239467463
164,0.239467463
165,0.242501542
165,0.242501542
165,0.242501542
165,0.242501542
165,0.242501542
165,0.242501542
165,0.242501542
166,0.163569512
166,0.163569512
166,0.163569512
166,0.163569512
166,0.163569512
166,0.163569512
166,0.163569512
167,0.151790418
167,0.151790418
167,0.151790418
167,0.151790418
167,0.151790418
167,0.151790418
168,0.136051837
168,0.136051837
169,0.10503968
169,0.10503968
169,0.10503968
169,0.10503968
169,0.10503968
169,0.10503968
170,0.088680143
170,0.088680143
170,0.088680143
170,0.088680143
170,0.088680143
170,0.088680143
170,0.088680143
170,0.088680143
170,0.088680143
171,0.080505291
171,0.080505291
171,0.080505291
171,0.080505291
171,0.080505291
171,0.080505291
171,0.080505291
172,0.040433074
172,0.040433074
172,0.040433074
172,0.040433074
172,0.040433074
172,0.040433074
172,0.040433074
173,0.10762494
173,0.10762494
173,0.10762494
173,0.10762494
174,0.136640774
174,0.136640774
174,0.136640774
174,0.136640774
174,0.136640774
